"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource","tf","idf","tf_idf"
"t6fBq1Vmc4s","victoria’s",1,1,1,2016-10-27,"Behind The Bling: The 2016 Victoria’s Secret Fantasy Bra",810771,8618,217,588,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"tjdggptvdbw","angel",1,1,1,2017-10-23,"Train Like An Angel: How To Improve Your Flexibility With Ballet Beautiful",69616,1798,20,65,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"tjdggptvdbw","ballet",1,1,1,2017-10-23,"Train Like An Angel: How To Improve Your Flexibility With Ballet Beautiful",69616,1798,20,65,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"tjdggptvdbw","beautiful",1,1,1,2017-10-23,"Train Like An Angel: How To Improve Your Flexibility With Ballet Beautiful",69616,1798,20,65,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"tjdggptvdbw","flexibility",1,1,1,2017-10-23,"Train Like An Angel: How To Improve Your Flexibility With Ballet Beautiful",69616,1798,20,65,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"tjdggptvdbw","improve",1,1,1,2017-10-23,"Train Like An Angel: How To Improve Your Flexibility With Ballet Beautiful",69616,1798,20,65,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"tjdggptvdbw","train",1,1,1,2017-10-23,"Train Like An Angel: How To Improve Your Flexibility With Ballet Beautiful",69616,1798,20,65,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"-1jTNlOPG6Q","introducing",1,1,1,2016-07-21,"Introducing Victoria Sport",156497,3657,32,96,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"-1jTNlOPG6Q","sport",1,1,1,2016-07-21,"Introducing Victoria Sport",156497,3657,32,96,"VS",803,0.0012453300124533,0.00124223602484472,-1.25276296849537,-0.00155622729005636
"-1jTNlOPG6Q","victoria",1,1,1,2016-07-21,"Introducing Victoria Sport",156497,3657,32,96,"VS",803,0.0012453300124533,0.00124223602484472,-1.38629436111989,-0.00172210479642222
"lFEgyLaz6o4","2",1,1,1,2017-10-23,"Road to the Runway: Episode 2 – Destination Shanghai",895925,12258,112,372,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"lFEgyLaz6o4","destination",1,1,1,2017-10-23,"Road to the Runway: Episode 2 – Destination Shanghai",895925,12258,112,372,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"lFEgyLaz6o4","episode",1,1,1,2017-10-23,"Road to the Runway: Episode 2 – Destination Shanghai",895925,12258,112,372,"VS",803,0.0012453300124533,0.00124223602484472,-1.38629436111989,-0.00172210479642222
"lFEgyLaz6o4","road",1,1,1,2017-10-23,"Road to the Runway: Episode 2 – Destination Shanghai",895925,12258,112,372,"VS",803,0.0012453300124533,0.00124223602484472,-2.07944154167984,-0.00258315719463334
"lFEgyLaz6o4","runway",1,1,1,2017-10-23,"Road to the Runway: Episode 2 – Destination Shanghai",895925,12258,112,372,"VS",803,0.0012453300124533,0.00124223602484472,-2.2512917986065,-0.00279663577466645
"lFEgyLaz6o4","shanghai",1,1,1,2017-10-23,"Road to the Runway: Episode 2 – Destination Shanghai",895925,12258,112,372,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"M27Jj0BQVMs","2016",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 4",498643,5542,38,202,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"M27Jj0BQVMs","4",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 4",498643,5542,38,202,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"M27Jj0BQVMs","fashion",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 4",498643,5542,38,202,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"M27Jj0BQVMs","secret",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 4",498643,5542,38,202,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"M27Jj0BQVMs","victoria’s",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 4",498643,5542,38,202,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"nQ2-71dQLuw","2016",1,1,1,2016-10-30,"Victoria’s Secret Holiday 2016: A Very Private Affair",1104034,10274,655,636,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"nQ2-71dQLuw","affair",1,1,1,2016-10-30,"Victoria’s Secret Holiday 2016: A Very Private Affair",1104034,10274,655,636,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"nQ2-71dQLuw","holiday",1,1,1,2016-10-30,"Victoria’s Secret Holiday 2016: A Very Private Affair",1104034,10274,655,636,"VS",803,0.0012453300124533,0.00124223602484472,-0.916290731874155,-0.00113824935636541
"nQ2-71dQLuw","private",1,1,1,2016-10-30,"Victoria’s Secret Holiday 2016: A Very Private Affair",1104034,10274,655,636,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"nQ2-71dQLuw","secret",1,1,1,2016-10-30,"Victoria’s Secret Holiday 2016: A Very Private Affair",1104034,10274,655,636,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"nQ2-71dQLuw","victoria’s",1,1,1,2016-10-30,"Victoria’s Secret Holiday 2016: A Very Private Affair",1104034,10274,655,636,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"o8bVjXeC2Lw","2016",1,1,1,2016-11-15,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 5",632675,5614,73,505,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"o8bVjXeC2Lw","5",1,1,1,2016-11-15,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 5",632675,5614,73,505,"VS",803,0.0012453300124533,0.00124223602484472,-1.50407739677627,-0.00186841912643015
"o8bVjXeC2Lw","fashion",1,1,1,2016-11-15,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 5",632675,5614,73,505,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"o8bVjXeC2Lw","secret",1,1,1,2016-11-15,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 5",632675,5614,73,505,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"o8bVjXeC2Lw","victoria’s",1,1,1,2016-11-15,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 5",632675,5614,73,505,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"rROF_O4Gypo","bralette",1,1,1,2017-04-18,"Victoria’s Secret – Bralette Commercial (Extended)",237959,5275,69,265,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"rROF_O4Gypo","commercial",1,1,1,2017-04-18,"Victoria’s Secret – Bralette Commercial (Extended)",237959,5275,69,265,"VS",803,0.0012453300124533,0.00124223602484472,-2.94443897916644,-0.00365768817287757
"rROF_O4Gypo","extended",1,1,1,2017-04-18,"Victoria’s Secret – Bralette Commercial (Extended)",237959,5275,69,265,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"rROF_O4Gypo","secret",1,1,1,2017-04-18,"Victoria’s Secret – Bralette Commercial (Extended)",237959,5275,69,265,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"rROF_O4Gypo","victoria’s",1,1,1,2017-04-18,"Victoria’s Secret – Bralette Commercial (Extended)",237959,5275,69,265,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"saX5rWnTr6c","3",1,1,1,2017-10-30,"Road To The Runway: Episode 3 – Meet The Artisans",717698,10374,88,356,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"saX5rWnTr6c","artisans",1,1,1,2017-10-30,"Road To The Runway: Episode 3 – Meet The Artisans",717698,10374,88,356,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"saX5rWnTr6c","episode",1,1,1,2017-10-30,"Road To The Runway: Episode 3 – Meet The Artisans",717698,10374,88,356,"VS",803,0.0012453300124533,0.00124223602484472,-1.38629436111989,-0.00172210479642222
"saX5rWnTr6c","meet",1,1,1,2017-10-30,"Road To The Runway: Episode 3 – Meet The Artisans",717698,10374,88,356,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"saX5rWnTr6c","road",1,1,1,2017-10-30,"Road To The Runway: Episode 3 – Meet The Artisans",717698,10374,88,356,"VS",803,0.0012453300124533,0.00124223602484472,-2.07944154167984,-0.00258315719463334
"saX5rWnTr6c","runway",1,1,1,2017-10-30,"Road To The Runway: Episode 3 – Meet The Artisans",717698,10374,88,356,"VS",803,0.0012453300124533,0.00124223602484472,-2.2512917986065,-0.00279663577466645
"WhH6xGse_fo","2017",1,1,1,2017-11-29,"Victoria’s Secret Holiday 2017 Commercial",571807,9528,352,597,"VS",803,0.0012453300124533,0.00124223602484472,-1.94591014905531,-0.00241727968826747
"WhH6xGse_fo","commercial",1,1,1,2017-11-29,"Victoria’s Secret Holiday 2017 Commercial",571807,9528,352,597,"VS",803,0.0012453300124533,0.00124223602484472,-2.94443897916644,-0.00365768817287757
"WhH6xGse_fo","holiday",1,1,1,2017-11-29,"Victoria’s Secret Holiday 2017 Commercial",571807,9528,352,597,"VS",803,0.0012453300124533,0.00124223602484472,-0.916290731874155,-0.00113824935636541
"WhH6xGse_fo","secret",1,1,1,2017-11-29,"Victoria’s Secret Holiday 2017 Commercial",571807,9528,352,597,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"WhH6xGse_fo","victoria’s",1,1,1,2017-11-29,"Victoria’s Secret Holiday 2017 Commercial",571807,9528,352,597,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"Xl4s8shykng","2016",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 3",342400,3767,26,88,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"Xl4s8shykng","3",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 3",342400,3767,26,88,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"Xl4s8shykng","fashion",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 3",342400,3767,26,88,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"Xl4s8shykng","secret",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 3",342400,3767,26,88,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"Xl4s8shykng","victoria’s",1,1,1,2016-11-08,"The Making Of The 2016 Victoria’s Secret Fashion Show: Part 3",342400,3767,26,88,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"cp06pKfJ9X0","60",1,1,1,2017-11-19,"VS x BALMAIN :60 Launch Video",170363,4623,49,164,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"cp06pKfJ9X0","balmain",1,1,1,2017-11-19,"VS x BALMAIN :60 Launch Video",170363,4623,49,164,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"cp06pKfJ9X0","launch",1,1,1,2017-11-19,"VS x BALMAIN :60 Launch Video",170363,4623,49,164,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"cp06pKfJ9X0","video",1,1,1,2017-11-19,"VS x BALMAIN :60 Launch Video",170363,4623,49,164,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"EQSuXmab4NU","101",1,1,1,2017-10-30,"Train Like An Angel: Restore 101 With Beth Cooke",52859,1235,29,31,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"EQSuXmab4NU","angel",1,1,1,2017-10-30,"Train Like An Angel: Restore 101 With Beth Cooke",52859,1235,29,31,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"EQSuXmab4NU","beth",1,1,1,2017-10-30,"Train Like An Angel: Restore 101 With Beth Cooke",52859,1235,29,31,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"EQSuXmab4NU","cooke",1,1,1,2017-10-30,"Train Like An Angel: Restore 101 With Beth Cooke",52859,1235,29,31,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"EQSuXmab4NU","restore",1,1,1,2017-10-30,"Train Like An Angel: Restore 101 With Beth Cooke",52859,1235,29,31,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"EQSuXmab4NU","train",1,1,1,2017-10-30,"Train Like An Angel: Restore 101 With Beth Cooke",52859,1235,29,31,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"Gtfw1WGuVCY","angels",1,1,1,2017-12-13,"Victoria’s Secret Angels Get In the Spirit",142546,7304,57,339,"VS",803,0.0012453300124533,0.00124223602484472,-2.30258509299405,-0.00286035415278763
"Gtfw1WGuVCY","secret",1,1,1,2017-12-13,"Victoria’s Secret Angels Get In the Spirit",142546,7304,57,339,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"Gtfw1WGuVCY","spirit",1,1,1,2017-12-13,"Victoria’s Secret Angels Get In the Spirit",142546,7304,57,339,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"Gtfw1WGuVCY","victoria’s",1,1,1,2017-12-13,"Victoria’s Secret Angels Get In the Spirit",142546,7304,57,339,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"iLxhMp1mmVM","2016",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"iLxhMp1mmVM","angels",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,-2.30258509299405,-0.00286035415278763
"iLxhMp1mmVM","cut",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"iLxhMp1mmVM","extended",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"iLxhMp1mmVM","football",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"iLxhMp1mmVM","play",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"iLxhMp1mmVM","score",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"iLxhMp1mmVM","secret",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"iLxhMp1mmVM","victoria’s",1,1,1,2016-02-03,"Score More: The Victoria’s Secret Angels Play Football (2016 Extended Cut)",431080,3806,265,282,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"MUJsjgwq1A0","2016",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"MUJsjgwq1A0","angel",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"MUJsjgwq1A0","elsa",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"MUJsjgwq1A0","hosk",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"MUJsjgwq1A0","live",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-1.25276296849537,-0.00155622729005636
"MUJsjgwq1A0","secret",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"MUJsjgwq1A0","victoria’s",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Angel Elsa Hosk",176381,1833,28,156,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"oUyuga8ZhVY","angel",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"oUyuga8ZhVY","friend",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"oUyuga8ZhVY","game",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"oUyuga8ZhVY","newman",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"oUyuga8ZhVY","sadie",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"oUyuga8ZhVY","sampaio",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"oUyuga8ZhVY","sara",1,1,1,2017-07-31,"The Best Friend Game With Angel Sara Sampaio & Sadie Newman",80457,2258,28,111,"VS",803,0.0012453300124533,0.00124223602484472,-0.916290731874155,-0.00113824935636541
"RDrNDKi4GjE","2016",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Work Out With JoJa",238264,3749,39,84,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"RDrNDKi4GjE","joja",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Work Out With JoJa",238264,3749,39,84,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"RDrNDKi4GjE","live",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Work Out With JoJa",238264,3749,39,84,"VS",803,0.0012453300124533,0.00124223602484472,-1.25276296849537,-0.00155622729005636
"RDrNDKi4GjE","secret",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Work Out With JoJa",238264,3749,39,84,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"RDrNDKi4GjE","victoria’s",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Work Out With JoJa",238264,3749,39,84,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"yNlw4CJKv2M","anderson",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"yNlw4CJKv2M","angel",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"yNlw4CJKv2M","body",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"yNlw4CJKv2M","healthy",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"yNlw4CJKv2M","mind",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"yNlw4CJKv2M","tracy",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"yNlw4CJKv2M","train",1,1,1,2017-10-17,"Train Like An Angel: Healthy Mind & Body With Tracy Anderson",33370,882,17,20,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"ZdShtNRNJLs","2016",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"ZdShtNRNJLs","angel",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"ZdShtNRNJLs","bra",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"ZdShtNRNJLs","fantasy",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-1.38629436111989,-0.00172210479642222
"ZdShtNRNJLs","jasmine",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"ZdShtNRNJLs","secret",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"ZdShtNRNJLs","tookes",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"ZdShtNRNJLs","victoria’s",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"ZdShtNRNJLs","wear",1,1,1,2016-10-26,"Victoria’s Secret Angel Jasmine Tookes Will Wear The 2016 Fantasy Bra",309831,5922,198,689,"VS",803,0.0012453300124533,0.00124223602484472,-1.50407739677627,-0.00186841912643015
"CfUUrZGSZs4","commercial",1,1,1,2016-09-27,"Victoria’s Secret – Sexy Little Things Online Commercial",354156,3472,82,248,"VS",803,0.0012453300124533,0.00124223602484472,-2.94443897916644,-0.00365768817287757
"CfUUrZGSZs4","online",1,1,1,2016-09-27,"Victoria’s Secret – Sexy Little Things Online Commercial",354156,3472,82,248,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"CfUUrZGSZs4","secret",1,1,1,2016-09-27,"Victoria’s Secret – Sexy Little Things Online Commercial",354156,3472,82,248,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"CfUUrZGSZs4","sexy",1,1,1,2016-09-27,"Victoria’s Secret – Sexy Little Things Online Commercial",354156,3472,82,248,"VS",803,0.0012453300124533,0.00124223602484472,-2.01490302054226,-0.00250298511868604
"CfUUrZGSZs4","victoria’s",1,1,1,2016-09-27,"Victoria’s Secret – Sexy Little Things Online Commercial",354156,3472,82,248,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"It3FsauFcBg","2016",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Our Newest Models",98634,1107,42,120,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"It3FsauFcBg","live",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Our Newest Models",98634,1107,42,120,"VS",803,0.0012453300124533,0.00124223602484472,-1.25276296849537,-0.00155622729005636
"It3FsauFcBg","models",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Our Newest Models",98634,1107,42,120,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"It3FsauFcBg","secret",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Our Newest Models",98634,1107,42,120,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"It3FsauFcBg","victoria’s",1,1,1,2016-12-21,"Victoria’s Secret Live 2016: Our Newest Models",98634,1107,42,120,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"murUcJKEN3k","angels",1,1,1,2017-06-02,"Victoria’s Secret Angels Talk Summer",93584,2232,46,72,"VS",803,0.0012453300124533,0.00124223602484472,-2.30258509299405,-0.00286035415278763
"murUcJKEN3k","secret",1,1,1,2017-06-02,"Victoria’s Secret Angels Talk Summer",93584,2232,46,72,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"murUcJKEN3k","summer",1,1,1,2017-06-02,"Victoria’s Secret Angels Talk Summer",93584,2232,46,72,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"murUcJKEN3k","talk",1,1,1,2017-06-02,"Victoria’s Secret Angels Talk Summer",93584,2232,46,72,"VS",803,0.0012453300124533,0.00124223602484472,-1.25276296849537,-0.00155622729005636
"murUcJKEN3k","victoria’s",1,1,1,2017-06-02,"Victoria’s Secret Angels Talk Summer",93584,2232,46,72,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"Ng37yAJscII","2016",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
