"source","word","n","total","freq","tf","idf","tf_idf"
"Vogue","emily",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","endings",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ensembles",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","epic",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","erika",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","erivo",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","esther",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","eurydice",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","existential",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","expectations",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","expects",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","explains",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","explores",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","eye's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","eyebrows",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","eyeliner",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","eyes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","eyeshadow",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fabulous",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","faced",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","failed",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fairy",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","faith",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","faking",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fame",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fanning's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","farm",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","favorite",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","feel",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fencing",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fendi",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fenty",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fights",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","film",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fitspiration",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fitting",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fittings",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","flag",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","flirting",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","florida",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fontana",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","force",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","francis",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","fresh",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","front",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","futuristic",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","gala’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","garde",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","genius",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ghosting",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","gillian",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","gina",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","girlfriend",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","givenchy",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","giving",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","glitter",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","globes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","glover",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","glow",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","golden",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","goulart’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","graham's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","grammys",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","grand",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","grande",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","graynor",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","gucci",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","guru",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","gwyneth",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","haddish",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hades",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hadid's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","haim",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","halloween",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","halo",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hang",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","happy",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hari",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","harris",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hartzel",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hartzel’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hates",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hating",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","headlining",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","helen",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","helicopter",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hemingway’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hennessy",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","highlight",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hilfiger",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hippie",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","history",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","homer",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hosk",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","hosting",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hoyeon",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","husband",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","hyojoo",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","i’ve",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","idris",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ii",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","imagines",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","included",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ingredient",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","interning",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","intricate",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","irene",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","irina",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","isabeli",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","it’s",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","izabel",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jacobs",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jam",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","japanese",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jared",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jayne",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jenner's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jennifer",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","joan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","joey",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","johnson",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jokes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jolie",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jonathan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jorja",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jourdan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","journey",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","judges",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","jung’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kaley",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kali",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kaluuya",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","karaoke",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kardashian's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","karl",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","karley",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kate",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kennel",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kenya",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","khalifa",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","khan’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","khloé",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kicked",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kicking",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","killer",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kim’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kirke's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kisses",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","knocking",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","knuckles",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ko",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kohl's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","kondo",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","l.a",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","la",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lag",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lagged",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lana",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lane",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lanka",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lawrence’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","learn",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","learned",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","legs",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lemonade",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","leto",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lima’s",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","lip",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","lively",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","living",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lizzo’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","local’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","logan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lola",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","london",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","longboarder",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lovato",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","loves",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","loving",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","lucky",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","madonna",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","maigret",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","makeover",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","makes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","manhattan",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","margaret",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","margot",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","marie",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","maroulis",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","marshall",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","matching",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","maternity",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","matrix",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","maxine",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mcdonald's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mcgrath’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","meaning",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","media",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","meditation",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","memories",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mendes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","meryl",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mickalene",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","miley",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","minaj",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mindfulness",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","minogue",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","minutes",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mojo",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","monday",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","months",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","moody",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","morning",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","moves",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","movie",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","movies",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mullen",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","museum",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","music",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","musical",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mv",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","mystery",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","myth",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","naïm",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","naomi",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","natalia",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","natasha",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","natural",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","nef's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","negga’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","neil",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ness",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","newton",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","nfl",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","nicki",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","nina",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","nyong'o",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","obsession",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","ocean's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","office",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","official",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","ogling",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","olivier",1,315,0.00317460317460317,0.000401767778224186,0,0
"Vogue","olympic",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","organizing",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","orpheus",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","oscar",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","outdoors",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","outfits",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pack",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","paloma",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","paltrow’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","panda",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","panties",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","parents",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","parisian",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pat",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","patricia",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","patrick",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pb",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pearl",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","people’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","perform",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","performing",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","performs",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","perry’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","petition",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pharrell",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","photo",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pitch",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pivotal",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pizza",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","poly's",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","posen",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","posse",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","post",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","posts",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pound",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pranks",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","preforms",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pregnant",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","pro",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","procedures",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","process",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","products",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","project’s",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
"Vogue","psychology",1,315,0.00317460317460317,0.000401767778224186,0.693147180559945,0.000278484202715928
