"word","Vogue","VS"
"sunflower",0.00317460317460317,NA
"supermodel’s",0.00317460317460317,NA
"supermodels",0.00317460317460317,NA
"superstars",0.00317460317460317,NA
"surprise",0.00317460317460317,NA
"survival",0.00317460317460317,NA
"survive",0.00317460317460317,NA
"sustainable",0.00317460317460317,NA
"swap",0.00317460317460317,NA
"swift",0.00317460317460317,NA
"sxsw",0.00317460317460317,NA
"taco",0.00317460317460317,NA
"tale",0.00317460317460317,NA
"taylor’s",0.00317460317460317,NA
"tears",0.00317460317460317,NA
"tempting",0.00317460317460317,NA
"themes",0.00317460317460317,NA
"thomas",0.00317460317460317,NA
"thorne",0.00317460317460317,NA
"thrones",0.00317460317460317,NA
"throwback",0.00317460317460317,NA
"throwing",0.00317460317460317,NA
"tiffany",0.00317460317460317,NA
"tinashe",0.00317460317460317,NA
"tipper",0.00317460317460317,NA
"tommy",0.00317460317460317,NA
"tone",0.00317460317460317,NA
"tough",0.00317460317460317,NA
"townhouse",0.00317460317460317,NA
"tracee",0.00317460317460317,NA
"transatlantic",0.00317460317460317,NA
"trapped",0.00317460317460317,NA
"trends",0.00317460317460317,NA
"tricks",0.00317460317460317,NA
"twinning",0.00317460317460317,NA
"uchis",0.00317460317460317,NA
"unexpected",0.00317460317460317,NA
"unfiltered",0.00317460317460317,NA
"unidentified",0.00317460317460317,NA
"unironically",0.00317460317460317,NA
"unlike",0.00317460317460317,NA
"ups",0.00317460317460317,NA
"upton",0.00317460317460317,NA
"valentina",0.00317460317460317,NA
"valletta",0.00317460317460317,NA
"van",0.00317460317460317,NA
"vegemite",0.00317460317460317,NA
"veil",0.00317460317460317,NA
"venus",0.00317460317460317,NA
"verse",0.00317460317460317,NA
"vikander",0.00317460317460317,NA
"vinaite",0.00317460317460317,NA
"visits",0.00317460317460317,NA
"vodianova",0.00317460317460317,NA
"vogueing",0.00317460317460317,NA
"waithe",0.00317460317460317,NA
"wall",0.00317460317460317,NA
"wang",0.00317460317460317,NA
"wang's",0.00317460317460317,NA
"wang’s",0.00317460317460317,NA
"watanabe’s",0.00317460317460317,NA
"waterhouse’s",0.00317460317460317,NA
"wave",0.00317460317460317,NA
"west’s",0.00317460317460317,NA
"westminster",0.00317460317460317,NA
"what’s",0.00317460317460317,NA
"whirlwind",0.00317460317460317,NA
"white",0.00317460317460317,NA
"whiteley's",0.00317460317460317,NA
"williams’s",0.00317460317460317,NA
"willow",0.00317460317460317,NA
"wings",0.00317460317460317,NA
"wiz",0.00317460317460317,NA
"wolf",0.00317460317460317,NA
"woman",0.00317460317460317,NA
"woods",0.00317460317460317,NA
"woods’s",0.00317460317460317,NA
"workin",0.00317460317460317,NA
"world",0.00317460317460317,NA
"wrestler",0.00317460317460317,NA
"xavier",0.00317460317460317,NA
"yael",0.00317460317460317,NA
"yanis",0.00317460317460317,NA
"yeezy",0.00317460317460317,NA
"zoolander",0.00317460317460317,NA
"alexander",0.00634920634920635,NA
"america",0.00634920634920635,NA
"american",0.00634920634920635,NA
"angeles",0.00634920634920635,NA
"ansari",0.00634920634920635,NA
"aziz",0.00634920634920635,NA
"bad",0.00634920634920635,NA
"beach",0.00634920634920635,NA
"beckham’s",0.00634920634920635,NA
"bombshell",0.00634920634920635,NA
"brady",0.00634920634920635,NA
"breaks",0.00634920634920635,NA
"bündchen",0.00634920634920635,NA
"cameron",0.00634920634920635,NA
"cami",0.00634920634920635,NA
"camille",0.00634920634920635,NA
"cassie",0.00634920634920635,NA
"céline",0.00634920634920635,NA
"chrissy",0.00634920634920635,NA
"city",0.00634920634920635,NA
"cl",0.00634920634920635,NA
"coachella",0.00634920634920635,NA
"cole",0.00634920634920635,NA
"collections",0.00634920634920635,NA
"corden",0.00634920634920635,NA
"create",0.00634920634920635,NA
"creative",0.00634920634920635,NA
"creativity",0.00634920634920635,NA
"dallas",0.00634920634920635,NA
"daniel",0.00634920634920635,NA
"denim",0.00634920634920635,NA
"desiigner",0.00634920634920635,NA
"drag",0.00634920634920635,NA
"dunham",0.00634920634920635,NA
"earth",0.00634920634920635,NA
"easier",0.00634920634920635,NA
"emma",0.00634920634920635,NA
"ep",0.00634920634920635,NA
"family",0.00634920634920635,NA
"fei",0.00634920634920635,NA
"final",0.00634920634920635,NA
"finalists",0.00634920634920635,NA
"found",0.00634920634920635,NA
"ft",0.00634920634920635,NA
"fund",0.00634920634920635,NA
"furstenberg",0.00634920634920635,NA
"future",0.00634920634920635,NA
"gerber’s",0.00634920634920635,NA
"gisele",0.00634920634920635,NA
"grace",0.00634920634920635,NA
"hadid’s",0.00634920634920635,NA
"hailey",0.00634920634920635,NA
"headpiece",0.00634920634920635,NA
"instagram",0.00634920634920635,NA
"issa",0.00634920634920635,NA
"jackson",0.00634920634920635,NA
"jaden",0.00634920634920635,NA
"james",0.00634920634920635,NA
"jet",0.00634920634920635,NA
"jonas",0.00634920634920635,NA
"jordyn",0.00634920634920635,NA
"jung",0.00634920634920635,NA
"kaia",0.00634920634920635,NA
"kanye",0.00634920634920635,NA
"kardashian",0.00634920634920635,NA
"karlie",0.00634920634920635,NA
"kerr’s",0.00634920634920635,NA
"kim",0.00634920634920635,NA
"kloss",0.00634920634920635,NA
"korean",0.00634920634920635,NA
"life",0.00634920634920635,NA
"lili",0.00634920634920635,NA
"lilly",0.00634920634920635,NA
"lips",0.00634920634920635,NA
"los",0.00634920634920635,NA
"magic",0.00634920634920635,NA
"malik",0.00634920634920635,NA
"mccartney",0.00634920634920635,NA
"meets",0.00634920634920635,NA
"michelle",0.00634920634920635,NA
"migos",0.00634920634920635,NA
"moment",0.00634920634920635,NA
"morrone",0.00634920634920635,NA
"nick",0.00634920634920635,NA
"nyong’o",0.00634920634920635,NA
"olympian",0.00634920634920635,NA
"ora",0.00634920634920635,NA
"race",0.00634920634920635,NA
"rae",0.00634920634920635,NA
"rita",0.00634920634920635,NA
"ritual",0.00634920634920635,NA
"rowe",0.00634920634920635,NA
"rules",0.00634920634920635,NA
"rupaul’s",0.00634920634920635,NA
"serena",0.00634920634920635,NA
"set",0.00634920634920635,NA
"share",0.00634920634920635,NA
"simone",0.00634920634920635,NA
"singer",0.00634920634920635,NA
"sprouse",0.00634920634920635,NA
"steps",0.00634920634920635,NA
"stone",0.00634920634920635,NA
"suit",0.00634920634920635,NA
"suits",0.00634920634920635,NA
"talks",0.00634920634920635,NA
"teaches",0.00634920634920635,NA
"teigen",0.00634920634920635,NA
"tom",0.00634920634920635,NA
"top",0.00634920634920635,NA
"trick",0.00634920634920635,NA
"troye",0.00634920634920635,NA
"tyler",0.00634920634920635,NA
"versace",0.00634920634920635,NA
"von",0.00634920634920635,NA
"walk",0.00634920634920635,NA
"week’s",0.00634920634920635,NA
"wellness",0.00634920634920635,NA
"west",0.00634920634920635,NA
"whiteley",0.00634920634920635,NA
"winner",0.00634920634920635,NA
"worst",0.00634920634920635,NA
"you’ve",0.00634920634920635,NA
"zac",0.00634920634920635,NA
"zayn",0.00634920634920635,NA
"zendaya",0.00634920634920635,NA
"10",0.00952380952380952,NA
"actress",0.00952380952380952,NA
"adventure",0.00952380952380952,NA
"bed",0.00952380952380952,NA
"cardi",0.00952380952380952,NA
"carpet",0.00952380952380952,NA
"cat",0.00952380952380952,NA
"changed",0.00952380952380952,NA
"combs",0.00952380952380952,NA
"crawford",0.00952380952380952,NA
"diane",0.00952380952380952,NA
"french",0.00952380952380952,NA
"home",0.00952380952380952,NA
"huntington",0.00952380952380952,NA
"jordan",0.00952380952380952,NA
"kerr",0.00952380952380952,NA
"lena",0.00952380952380952,NA
"lupita",0.00952380952380952,NA
"michael",0.00952380952380952,NA
"minute",0.00952380952380952,NA
"nyfw",0.00952380952380952,NA
"perry",0.00952380952380952,NA
"pop",0.00952380952380952,NA
"pre",0.00952380952380952,NA
"prep",0.00952380952380952,NA
"pride",0.00952380952380952,NA
"red",0.00952380952380952,NA
"reveals",0.00952380952380952,NA
"rosie",0.00952380952380952,NA
"sean",0.00952380952380952,NA
"season",0.00952380952380952,NA
"shares",0.00952380952380952,NA
"shoot",0.00952380952380952,NA
"sleepover",0.00952380952380952,NA
"smoky",0.00952380952380952,NA
"studio",0.00952380952380952,NA
"style",0.00952380952380952,NA
"teyana",0.00952380952380952,NA
"travis",0.00952380952380952,NA
"vogue’s",0.00952380952380952,NA
"walking",0.00952380952380952,NA
"wedding",0.00952380952380952,NA
"williams",0.00952380952380952,NA
"women",0.00952380952380952,NA
"chopra",0.0126984126984127,NA
"cindy",0.0126984126984127,NA
"diddy",0.0126984126984127,NA
"gomez",0.0126984126984127,NA
"hill",0.0126984126984127,NA
"house",0.0126984126984127,NA
"inspired",0.0126984126984127,NA
"katy",0.0126984126984127,NA
"kylie",0.0126984126984127,NA
"lives",0.0126984126984127,NA
"milan",0.0126984126984127,NA
"moments",0.0126984126984127,NA
"priyanka",0.0126984126984127,NA
"selena",0.0126984126984127,NA
"smith",0.0126984126984127,NA
"ultimate",0.0126984126984127,NA
"closets",0.0158730158730159,NA
"decade",0.0158730158730159,NA
"girl",0.0158730158730159,NA
"glowing",0.0158730158730159,NA
"graham",0.0158730158730159,NA
"miranda",0.0158730158730159,NA
"narrates",0.0158730158730159,NA
"rihanna",0.0158730158730159,NA
"star",0.0158730158730159,NA
"step",0.0158730158730159,NA
"360",0.019047619047619,NA
"closet",0.019047619047619,NA
"eye",0.019047619047619,NA
"million",0.019047619047619,NA
"parker",0.019047619047619,NA
"routine",0.019047619047619,NA
"watch",0.019047619047619,NA
"workout",0.019047619047619,NA
"ashley",0.0222222222222222,NA
"sarah",0.0222222222222222,NA
"tour",0.0222222222222222,NA
"dress",0.0253968253968254,NA
"perfect",0.0253968253968254,NA
"24",0.0285714285714286,NA
"girls",0.0285714285714286,NA
"jessica",0.0285714285714286,NA
"sad",0.0285714285714286,NA
"hours",0.0317460317460317,NA
"york",0.0317460317460317,NA
"gigi",0.0349206349206349,NA
"hot",0.0349206349206349,NA
"kendall",0.0349206349206349,NA
"skin",0.0349206349206349,NA
"takes",0.0349206349206349,NA
"inside",0.0380952380952381,NA
"jenner",0.0380952380952381,NA
"fall",0.0412698412698413,NA
"wintour",0.0412698412698413,NA
"anna",0.0444444444444444,NA
"model",0.0444444444444444,NA
"guide",0.053968253968254,NA
"supermodel",0.0571428571428571,NA
"week",0.0666666666666667,NA
"73",0.0952380952380952,NA
"questions",0.0984126984126984,NA
"koshy",0.104761904761905,NA
"liza",0.104761904761905,NA
"2018",0.114285714285714,NA
"secrets",0.149206349206349,NA
"beauty",0.193650793650794,NA
"gala",0.26031746031746,NA
"met",0.266666666666667,NA
"vogue",0.787301587301587,NA
