"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source"
"YkMFRnF9RRQ","transatlantic",1,1,1,2017-02-16,"Craig & Karl: Inside Their Transatlantic Creative Process | Inspired to Create Ep. 3",128428,237,1,4,"Vogue"
"z7NJcsSt1Uk","anna",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","fashion",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","favorite",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","moments",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","paris",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","shares",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","vogue",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","week",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"z7NJcsSt1Uk","wintour",1,1,1,2018-03-12,"Anna Wintour Shares Her Favorite Moments From Paris Fashion Week | Vogue",94638,2461,57,136,"Vogue"
"ZAxHyA2yplg","ashley",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","chrissy",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","fashion",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","graham",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","shaking",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","soul",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","teigen",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","week’s",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZAxHyA2yplg","york",1,1,1,2017-02-25,"Ashley Graham, Chrissy Teigen, and More in New York Fashion Week’s Most Soul-Shaking Looks",113100,3532,53,91,"Vogue"
"ZgJeXyUPwLI","models",1,1,1,2018-03-07,"Sudanese Models Share Their Stories | Vogue",215358,10435,70,659,"Vogue"
"ZgJeXyUPwLI","share",1,1,1,2018-03-07,"Sudanese Models Share Their Stories | Vogue",215358,10435,70,659,"Vogue"
"ZgJeXyUPwLI","stories",1,1,1,2018-03-07,"Sudanese Models Share Their Stories | Vogue",215358,10435,70,659,"Vogue"
"ZgJeXyUPwLI","sudanese",1,1,1,2018-03-07,"Sudanese Models Share Their Stories | Vogue",215358,10435,70,659,"Vogue"
"ZgJeXyUPwLI","vogue",1,1,1,2018-03-07,"Sudanese Models Share Their Stories | Vogue",215358,10435,70,659,"Vogue"
"Zl5CpGbvaIo","2018",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"Zl5CpGbvaIo","baldwin",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"Zl5CpGbvaIo","hailey",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"Zl5CpGbvaIo","koshy",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"Zl5CpGbvaIo","liza",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"Zl5CpGbvaIo","mendes",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"Zl5CpGbvaIo","shawn",1,1,1,2018-05-08,"Shawn Mendes and Hailey Baldwin on Who Looks Better at the Met Gala | Met Gala 2018 With Liza Koshy",2158862,60557,868,1738,"Vogue"
"-aXSjp5eXKs","american",1,1,1,2018-03-09,"The Hair Queens of Chicago | American Women | Vogue",119317,7969,50,418,"Vogue"
"-aXSjp5eXKs","chicago",1,1,1,2018-03-09,"The Hair Queens of Chicago | American Women | Vogue",119317,7969,50,418,"Vogue"
"-aXSjp5eXKs","hair",1,1,1,2018-03-09,"The Hair Queens of Chicago | American Women | Vogue",119317,7969,50,418,"Vogue"
"-aXSjp5eXKs","queens",1,1,1,2018-03-09,"The Hair Queens of Chicago | American Women | Vogue",119317,7969,50,418,"Vogue"
"-aXSjp5eXKs","vogue",1,1,1,2018-03-09,"The Hair Queens of Chicago | American Women | Vogue",119317,7969,50,418,"Vogue"
"-aXSjp5eXKs","women",1,1,1,2018-03-09,"The Hair Queens of Chicago | American Women | Vogue",119317,7969,50,418,"Vogue"
"3cUQTZ6EjEU","adriana",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"3cUQTZ6EjEU","gigi",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"3cUQTZ6EjEU","kendall",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"3cUQTZ6EjEU","mojo",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"3cUQTZ6EjEU","secret",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"3cUQTZ6EjEU","victoria’s",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"3cUQTZ6EjEU","vogue",1,1,1,2016-12-06,"How Kendall, Gigi, Adriana, and More Find Their Mojo Before the Victoria’s Secret Show | Vogue",355832,5437,123,193,"Vogue"
"5SqP7Nb93BY","camille",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"5SqP7Nb93BY","earth",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"5SqP7Nb93BY","rowe",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"5SqP7Nb93BY","series",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"5SqP7Nb93BY","trailer",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"5SqP7Nb93BY","vogue",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"5SqP7Nb93BY","wellness",1,1,1,2016-08-02,"Camille Rowe asks What on Earth is Wellness? (Series Trailer) | Vogue",91258,2827,29,121,"Vogue"
"8H5OP5xX1qk","2018",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","dress",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","esther",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","faith",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","gala",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","gomez",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","inspired",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","koshy",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","liza",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","met",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","queen",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8H5OP5xX1qk","selena",1,1,1,2018-05-08,"Selena Gomez on Her Faith and Her Queen Esther Inspired Dress | Met Gala 2018 With Liza Koshy",3354951,70415,1728,2917,"Vogue"
"8Jd-DAVjfL4","daryl",1,1,1,2016-08-09,"Olympian Daryl Homer Shows You What Pro Fencing Is Really Like",38856,723,10,61,"Vogue"
"8Jd-DAVjfL4","fencing",1,1,1,2016-08-09,"Olympian Daryl Homer Shows You What Pro Fencing Is Really Like",38856,723,10,61,"Vogue"
"8Jd-DAVjfL4","homer",1,1,1,2016-08-09,"Olympian Daryl Homer Shows You What Pro Fencing Is Really Like",38856,723,10,61,"Vogue"
"8Jd-DAVjfL4","olympian",1,1,1,2016-08-09,"Olympian Daryl Homer Shows You What Pro Fencing Is Really Like",38856,723,10,61,"Vogue"
"8Jd-DAVjfL4","pro",1,1,1,2016-08-09,"Olympian Daryl Homer Shows You What Pro Fencing Is Really Like",38856,723,10,61,"Vogue"
"9ihjWXPh9Hs","american",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","angeles",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","chicano",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","guide",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","local’s",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","los",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","style",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","vogue",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"9ihjWXPh9Hs","women",1,1,1,2017-03-15,"A Local’s Guide to Chicano Style in Los Angeles | American Women | Vogue",518794,22032,795,1131,"Vogue"
"aPYHa6RhEhw","1960s",1,1,1,2017-03-14,"Sarah Jessica Parker Narrates the 1960s in Vogue | Vogue by the Decade",68606,2713,19,73,"Vogue"
"aPYHa6RhEhw","decade",1,1,1,2017-03-14,"Sarah Jessica Parker Narrates the 1960s in Vogue | Vogue by the Decade",68606,2713,19,73,"Vogue"
"aPYHa6RhEhw","jessica",1,1,1,2017-03-14,"Sarah Jessica Parker Narrates the 1960s in Vogue | Vogue by the Decade",68606,2713,19,73,"Vogue"
"aPYHa6RhEhw","narrates",1,1,1,2017-03-14,"Sarah Jessica Parker Narrates the 1960s in Vogue | Vogue by the Decade",68606,2713,19,73,"Vogue"
"aPYHa6RhEhw","parker",1,1,1,2017-03-14,"Sarah Jessica Parker Narrates the 1960s in Vogue | Vogue by the Decade",68606,2713,19,73,"Vogue"
"aPYHa6RhEhw","sarah",1,1,1,2017-03-14,"Sarah Jessica Parker Narrates the 1960s in Vogue | Vogue by the Decade",68606,2713,19,73,"Vogue"
"cR6N3g2qJJQ","2018",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"cR6N3g2qJJQ","expects",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"cR6N3g2qJJQ","koshy",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"cR6N3g2qJJQ","lili",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"cR6N3g2qJJQ","liza",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"cR6N3g2qJJQ","reinhart",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"cR6N3g2qJJQ","vogue",1,1,1,2018-05-08,"Lili Reinhart on What She Expects From Her First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1005587,26377,149,493,"Vogue"
"hoO38nt6ejA","2016",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"hoO38nt6ejA","announces",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"hoO38nt6ejA","cfda",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"hoO38nt6ejA","fashion",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"hoO38nt6ejA","fund",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"hoO38nt6ejA","winner",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"hoO38nt6ejA","zendaya",1,1,1,2016-11-11,"Zendaya Announces 2016 CFDA/Vogue Fashion Fund Winner | Vogue",242766,2854,44,147,"Vogue"
"I5lne-pQRrY","band",1,1,1,2016-03-16,"SXSW Band Sunflower Bean Performs “Easier Said”",69843,1465,22,62,"Vogue"
"I5lne-pQRrY","bean",1,1,1,2016-03-16,"SXSW Band Sunflower Bean Performs “Easier Said”",69843,1465,22,62,"Vogue"
"I5lne-pQRrY","easier",1,1,1,2016-03-16,"SXSW Band Sunflower Bean Performs “Easier Said”",69843,1465,22,62,"Vogue"
"I5lne-pQRrY","performs",1,1,1,2016-03-16,"SXSW Band Sunflower Bean Performs “Easier Said”",69843,1465,22,62,"Vogue"
"I5lne-pQRrY","sunflower",1,1,1,2016-03-16,"SXSW Band Sunflower Bean Performs “Easier Said”",69843,1465,22,62,"Vogue"
"I5lne-pQRrY","sxsw",1,1,1,2016-03-16,"SXSW Band Sunflower Bean Performs “Easier Said”",69843,1465,22,62,"Vogue"
"jFZcrADRUxc","1892",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"jFZcrADRUxc","1900s",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"jFZcrADRUxc","decade",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"jFZcrADRUxc","jessica",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"jFZcrADRUxc","narrates",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"jFZcrADRUxc","parker",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"jFZcrADRUxc","sarah",1,1,1,2017-02-23,"Sarah Jessica Parker Narrates 1892-1900s in Vogue  | Vogue by the Decade",45631,1736,5,20,"Vogue"
"k1AemRjiQH0","1930s",1,1,1,2017-03-27,"Sarah Jessica Parker Narrates the 1930s in Vogue  | Vogue by the Decade",67096,2580,15,65,"Vogue"
"k1AemRjiQH0","decade",1,1,1,2017-03-27,"Sarah Jessica Parker Narrates the 1930s in Vogue  | Vogue by the Decade",67096,2580,15,65,"Vogue"
"k1AemRjiQH0","jessica",1,1,1,2017-03-27,"Sarah Jessica Parker Narrates the 1930s in Vogue  | Vogue by the Decade",67096,2580,15,65,"Vogue"
"k1AemRjiQH0","narrates",1,1,1,2017-03-27,"Sarah Jessica Parker Narrates the 1930s in Vogue  | Vogue by the Decade",67096,2580,15,65,"Vogue"
"k1AemRjiQH0","parker",1,1,1,2017-03-27,"Sarah Jessica Parker Narrates the 1930s in Vogue  | Vogue by the Decade",67096,2580,15,65,"Vogue"
"k1AemRjiQH0","sarah",1,1,1,2017-03-27,"Sarah Jessica Parker Narrates the 1930s in Vogue  | Vogue by the Decade",67096,2580,15,65,"Vogue"
"LDWCA7u2Gj0","2018",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"LDWCA7u2Gj0","cozy",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"LDWCA7u2Gj0","jaden",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"LDWCA7u2Gj0","koshy",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"LDWCA7u2Gj0","liza",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"LDWCA7u2Gj0","smith",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"LDWCA7u2Gj0","vogue",1,1,1,2018-05-08,"Jaden Smith on His Cozy Look for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",1085591,28138,275,705,"Vogue"
"lsFPbgK1v9I","73",1,1,1,2016-08-16,"73 Questions With Kendall Jenner | Vogue",20603135,251006,29579,17694,"Vogue"
"lsFPbgK1v9I","jenner",1,1,1,2016-08-16,"73 Questions With Kendall Jenner | Vogue",20603135,251006,29579,17694,"Vogue"
"lsFPbgK1v9I","kendall",1,1,1,2016-08-16,"73 Questions With Kendall Jenner | Vogue",20603135,251006,29579,17694,"Vogue"
"lsFPbgK1v9I","questions",1,1,1,2016-08-16,"73 Questions With Kendall Jenner | Vogue",20603135,251006,29579,17694,"Vogue"
"lsFPbgK1v9I","vogue",1,1,1,2016-08-16,"73 Questions With Kendall Jenner | Vogue",20603135,251006,29579,17694,"Vogue"
"mr0Txm8AIQ4","2018",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","beyoncé",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","braided",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","coachella",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","gala",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","halo",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","koshy",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","liza",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","met",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","performing",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"mr0Txm8AIQ4","solange",1,1,1,2018-05-08,"Solange on Her Braided Halo & Performing With Beyoncé at Coachella | Met Gala 2018 With Liza Koshy",469464,10443,98,319,"Vogue"
"Pk-BmuVbkWk","7",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","altschul",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","charm’s",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","cocktail",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","party",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","patricia",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","perfect",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","rules",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","southern",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"Pk-BmuVbkWk","throwing",1,1,1,2016-04-05,"7 Rules for Throwing the Perfect Cocktail Party With Southern Charm’s Patricia Altschul",37680,477,17,27,"Vogue"
"qlB0m541Q3A","dress",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","fairy",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","fitting",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","kerr’s",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","miranda",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","tale",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","vogue",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"qlB0m541Q3A","wedding",1,1,1,2017-07-16,"Miranda Kerr’s Fairy-Tale Wedding Dress Fitting | Vogue",1649128,16747,539,672,"Vogue"
"r-shJpCflvQ","adventure",1,1,1,2016-01-18,"Watch Irene Kim’s Japanese Hot Springs Adventure",59064,1204,29,38,"Vogue"
"r-shJpCflvQ","hot",1,1,1,2016-01-18,"Watch Irene Kim’s Japanese Hot Springs Adventure",59064,1204,29,38,"Vogue"
"r-shJpCflvQ","irene",1,1,1,2016-01-18,"Watch Irene Kim’s Japanese Hot Springs Adventure",59064,1204,29,38,"Vogue"
"r-shJpCflvQ","japanese",1,1,1,2016-01-18,"Watch Irene Kim’s Japanese Hot Springs Adventure",59064,1204,29,38,"Vogue"
"r-shJpCflvQ","kim’s",1,1,1,2016-01-18,"Watch Irene Kim’s Japanese Hot Springs Adventure",59064,1204,29,38,"Vogue"
