"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource"
"948MLgRGNyU","natural",1,1,1,2017-03-01,"Priyanka Chopra Reveals 3 All-Natural, DIY Skin Secrets | Vogue",10456274,217757,7030,3148,"Vogue",2423,0.000412711514651259
"948MLgRGNyU","priyanka",1,1,1,2017-03-01,"Priyanka Chopra Reveals 3 All-Natural, DIY Skin Secrets | Vogue",10456274,217757,7030,3148,"Vogue",2423,0.000412711514651259
"948MLgRGNyU","reveals",1,1,1,2017-03-01,"Priyanka Chopra Reveals 3 All-Natural, DIY Skin Secrets | Vogue",10456274,217757,7030,3148,"Vogue",2423,0.000412711514651259
"948MLgRGNyU","secrets",1,1,1,2017-03-01,"Priyanka Chopra Reveals 3 All-Natural, DIY Skin Secrets | Vogue",10456274,217757,7030,3148,"Vogue",2423,0.000412711514651259
"948MLgRGNyU","skin",1,1,1,2017-03-01,"Priyanka Chopra Reveals 3 All-Natural, DIY Skin Secrets | Vogue",10456274,217757,7030,3148,"Vogue",2423,0.000412711514651259
"948MLgRGNyU","vogue",1,1,1,2017-03-01,"Priyanka Chopra Reveals 3 All-Natural, DIY Skin Secrets | Vogue",10456274,217757,7030,3148,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","blake",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","bus",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","dance",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","gala",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","lively",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","met",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","party",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B-SKZNupk-8","vogue",1,1,1,2018-05-08,"Blake Lively Had a Party Bus Dance-Off on the Way to the Met Gala | Vogue",1136281,32559,177,791,"Vogue",2423,0.000412711514651259
"B1r4Z3nXPVA","73",1,1,1,2018-02-28,"73 Questions With Lilly Singh | Vogue",2862847,149527,2755,6413,"Vogue",2423,0.000412711514651259
"B1r4Z3nXPVA","lilly",1,1,1,2018-02-28,"73 Questions With Lilly Singh | Vogue",2862847,149527,2755,6413,"Vogue",2423,0.000412711514651259
"B1r4Z3nXPVA","questions",1,1,1,2018-02-28,"73 Questions With Lilly Singh | Vogue",2862847,149527,2755,6413,"Vogue",2423,0.000412711514651259
"B1r4Z3nXPVA","singh",1,1,1,2018-02-28,"73 Questions With Lilly Singh | Vogue",2862847,149527,2755,6413,"Vogue",2423,0.000412711514651259
"B1r4Z3nXPVA","vogue",1,1,1,2018-02-28,"73 Questions With Lilly Singh | Vogue",2862847,149527,2755,6413,"Vogue",2423,0.000412711514651259
"BOQ-wZQhZZo","73",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue",2423,0.000412711514651259
"BOQ-wZQhZZo","jordan",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue",2423,0.000412711514651259
"BOQ-wZQhZZo","michael",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue",2423,0.000412711514651259
"BOQ-wZQhZZo","questions",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue",2423,0.000412711514651259
"BOQ-wZQhZZo","vogue",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue",2423,0.000412711514651259
"CchqGSPNvns","73",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue",2423,0.000412711514651259
"CchqGSPNvns","harris",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue",2423,0.000412711514651259
"CchqGSPNvns","neil",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue",2423,0.000412711514651259
"CchqGSPNvns","patrick",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue",2423,0.000412711514651259
"CchqGSPNvns","questions",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue",2423,0.000412711514651259
"CchqGSPNvns","vogue",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","beauty",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","bed",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","jorja",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","ready",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","secrets",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","smith",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"DjLr06pne6Q","vogue",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","1980s",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","age",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","defying",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","routine",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","secrets",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","spectacular",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","supermodel’s",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","vogue",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"EVe6zujlnvI","watch",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","applies",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","beauty",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","day",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","glowing",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","kerr",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","makeup",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","miranda",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","secrets",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","vogue",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"GUwlbrSqDIs","wedding",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue",2423,0.000412711514651259
"HvPbH30KWLE","24",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue",2423,0.000412711514651259
"HvPbH30KWLE","bts",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue",2423,0.000412711514651259
"HvPbH30KWLE","hours",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue",2423,0.000412711514651259
"HvPbH30KWLE","l.a",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue",2423,0.000412711514651259
"HvPbH30KWLE","vogue",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","16",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","beauty",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","jessica",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","jung",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","pop",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","secrets",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","star",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","steps",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"I8ktbz585t4","vogue",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue",2423,0.000412711514651259
"iynyZLWqjQ8","ashley",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue",2423,0.000412711514651259
"iynyZLWqjQ8","carpet",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue",2423,0.000412711514651259
"iynyZLWqjQ8","graham's",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue",2423,0.000412711514651259
"iynyZLWqjQ8","red",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue",2423,0.000412711514651259
"iynyZLWqjQ8","secrets",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue",2423,0.000412711514651259
"iynyZLWqjQ8","vogue",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","10",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","beauty",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","epic",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","guide",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","makeup",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","minute",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","rihanna's",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","secrets",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KONe4SNFA64","vogue",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue",2423,0.000412711514651259
"KXLFx2bmzUc","24",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue",2423,0.000412711514651259
"KXLFx2bmzUc","cole",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue",2423,0.000412711514651259
"KXLFx2bmzUc","hours",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue",2423,0.000412711514651259
"KXLFx2bmzUc","sprouse",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue",2423,0.000412711514651259
"KXLFx2bmzUc","vogue",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","adriana",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","beauty",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","lima",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","night",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","ready",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","secrets",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"lokFoo_QD8c","vogue",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue",2423,0.000412711514651259
"LywjNA4xajw","celebrities",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue",2423,0.000412711514651259
"LywjNA4xajw","gala",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue",2423,0.000412711514651259
"LywjNA4xajw","met",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue",2423,0.000412711514651259
"LywjNA4xajw","museum",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue",2423,0.000412711514651259
"LywjNA4xajw","night",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue",2423,0.000412711514651259
"LywjNA4xajw","vogue",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue",2423,0.000412711514651259
"M84oouivF7k","24",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","cabello",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","camila",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","headlining",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","hours",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","inside",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","tour",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"M84oouivF7k","vogue",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","angel",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","class",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","glowing",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","jasmine",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","master",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","secret",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","skin",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","teaches",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","tookes",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","victoria’s",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"MOiZg2378YI","vogue",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue",2423,0.000412711514651259
"nRafaCcfrcI","73",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue",2423,0.000412711514651259
"nRafaCcfrcI","koshy",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue",2423,0.000412711514651259
